tonality,vector_means
2.0,-4057.95458984375
3.0,-1138.349365234375
5.0,-666.772216796875
5.0,-68.68727874755861
9.0,-278.8408203125
7.0,-3623.309814453125
10.0,-195.49517822265625
5.0,-2586.302978515625
9.0,-1432.6575927734375
9.0,-231.2798309326172
8.0,-2334.619384765625
10.0,-170.8109588623047
9.0,-85.1583023071289
8.0,-551.2166748046875
5.0,-65.21754455566406
4.0,-249.3340759277344
10.0,-72.65576171875
3.0,-67.80943298339844
8.0,-167.56002807617188
9.0,-151.7329864501953
2.0,-75.22480773925781
10.0,-345.9297180175781
10.0,-273.15390014648443
9.0,-586.1463623046875
8.0,-483.5919494628906
5.0,-389.80474853515625
7.0,-1254.2373046875
9.0,-475.062255859375
5.0,-195.85630798339844
9.0,-122.6137237548828
6.0,-93.26902770996094
9.0,-65.53749847412111
8.0,-751.0494384765625
10.0,-1512.0567626953125
10.0,-170.01731872558594
10.0,-475.8417053222656
8.0,-307.0198669433594
10.0,-4743.19287109375
10.0,-955.4506225585938
9.0,-159.88973999023438
5.0,-247.7637023925781
10.0,-36.48546981811523
5.0,-255.6520233154297
7.0,-2840.10107421875
7.0,-177.9131317138672
9.0,-178.88206481933594
6.0,-1280.1424560546875
10.0,-315.6068420410156
8.0,-845.8004760742188
8.0,-484.4019775390625
5.0,-490.6629943847656
8.0,-259.5716552734375
5.0,-956.632568359375
6.0,-292.0690002441406
4.0,-89.84307098388672
10.0,-450.686279296875
10.0,-1374.4698486328125
10.0,-136.34335327148438
10.0,-2494.49462890625
8.0,-84.5087890625
9.0,-65.29365539550781
4.0,-152.75022888183594
7.0,-224.3702850341797
3.0,-227.1915283203125
3.0,-1466.6513671875
5.0,-2135.270751953125
9.0,-129.40554809570312
7.0,-156.2213897705078
9.0,-1527.7099609375
10.0,-166.9415740966797
10.0,-74.85376739501953
9.0,-157.76690673828125
10.0,-201.54869079589844
9.0,-182.82400512695312
10.0,-377.5919494628906
3.0,-248.9441680908203
10.0,-55.72220230102539
7.0,-110.8072509765625
8.0,-1865.8167724609373
5.0,-205.57627868652344
9.0,-203.565673828125
10.0,-239.33428955078125
10.0,-309.0159912109375
10.0,-511.4836730957031
10.0,-246.548583984375
10.0,-553.1666259765625
10.0,-763.5361328125
5.0,-277.71096801757807
6.0,-922.8107299804688
10.0,-29.70648765563965
7.0,-166.8465118408203
8.0,-4620.8271484375
8.0,-4493.56884765625
6.0,-4420.7138671875
8.0,-4230.0048828125
9.0,-2983.1337890625
9.0,-236.07554626464844
10.0,-103.47998809814452
10.0,-361.4466552734375
8.0,-3924.67724609375
9.0,-176.5658416748047
9.0,-120.10000610351562
8.0,-4568.24658203125
5.0,-276.71292114257807
9.0,-114.3946533203125
5.0,-818.859130859375
9.0,-998.4715576171876
7.0,-286.9805603027344
10.0,-799.2207641601562
3.0,-157.72825622558594
9.0,-99.71572875976562
10.0,-313.5172424316406
7.0,-149.104248046875
10.0,-1851.28076171875
10.0,-390.2433776855469
9.0,-159.95077514648438
7.0,-1946.0953369140625
10.0,-126.4839324951172
7.0,-42.73081970214844
10.0,-255.7397308349609
7.0,-684.0051879882812
6.0,-1054.487548828125
9.0,-1046.129150390625
7.0,-490.1567993164063
10.0,-746.0469970703125
7.0,-906.566162109375
8.0,-3034.31640625
2.0,-296.86737060546875
8.0,-399.9176635742188
8.0,-361.15283203125
9.0,-236.2618103027344
5.0,-432.0538330078125
4.0,-475.6643371582031
4.0,-402.9441223144531
10.0,-180.3601837158203
6.0,-363.6880798339844
9.0,-355.9638671875
5.0,-520.352783203125
9.0,-126.13094329833984
9.0,-643.1939086914062
10.0,-196.3298492431641
8.0,-114.37706756591795
8.0,-449.1111145019531
9.0,-457.7632141113281
5.0,-4594.7080078125
3.0,-4500.548828125
9.0,-2693.236572265625
3.0,-1211.556884765625
5.0,-906.995361328125
10.0,-121.51615142822266
9.0,-603.7997436523438
4.0,-37.780738830566406
10.0,-1221.7451171875
10.0,-1041.0406494140623
7.0,-298.40277099609375
9.0,-171.358642578125
9.0,-796.4061889648438
9.0,-137.43299865722656
5.0,-347.01544189453125
9.0,-588.7308349609375
10.0,-930.995361328125
8.0,-100.5162353515625
6.0,-226.2804412841797
7.0,-200.11512756347656
5.0,-326.2886962890625
10.0,-229.67535400390625
6.0,-575.6344604492188
5.0,-214.30992126464844
4.0,-1522.947265625
10.0,-283.7403869628906
8.0,-1282.52587890625
8.0,-302.2539367675781
1.0,-177.8843231201172
3.0,-134.53915405273438
10.0,-211.0777740478516
10.0,-250.24725341796875
10.0,-103.09098052978516
9.0,-167.3485107421875
9.0,-135.67349243164062
7.0,-1449.113037109375
10.0,-324.506103515625
6.0,-95.53152465820312
3.0,-85.88495635986328
3.0,-92.78004455566406
10.0,-654.7890014648438
9.0,-158.50863647460938
8.0,-155.6516876220703
7.0,-637.4957275390625
9.0,-332.5713806152344
9.0,-260.814208984375
6.0,-233.1361083984375
4.0,-92.95941925048828
10.0,-613.9398803710938
8.0,-78.89471435546875
7.0,-48.02163696289063
10.0,-242.00128173828125
8.0,-187.7285919189453
9.0,-28.82554817199707
10.0,-631.4959106445312
10.0,-278.1512451171875
10.0,-418.239013671875
5.0,-95.07556915283205
10.0,-600.6381225585938
7.0,-106.2059326171875
10.0,-146.93519592285156
8.0,-303.5285949707031
9.0,-118.41059112548828
10.0,-253.7159118652344
6.0,-341.63983154296875
3.0,-704.5018920898438
9.0,-768.0534057617188
10.0,-1011.743896484375
7.0,-1494.84326171875
1.0,-314.0771484375
9.0,-93.71178436279295
8.0,-727.0311889648438
9.0,-156.85086059570312
9.0,-838.1387329101562
9.0,-31.38372611999512
9.0,-69.79177856445311
10.0,-291.5352478027344
9.0,-117.05218505859376
1.0,-369.0170593261719
8.0,-36.83453750610352
9.0,-1661.3416748046875
2.0,-313.7092590332031
8.0,-1149.1329345703125
9.0,-85.44673919677734
9.0,-1137.070556640625
7.0,-892.725341796875
6.0,-1641.074462890625
3.0,-209.8570556640625
9.0,-4451.97998046875
9.0,-579.27197265625
10.0,-824.4918823242188
8.0,-1566.234130859375
8.0,-84.23241424560547
8.0,-268.79605102539057
10.0,-186.0224456787109
5.0,-751.9590454101562
8.0,-714.60595703125
9.0,-4793.77880859375
7.0,-474.2980346679688
8.0,-291.1311950683594
3.0,-1025.3486328125
9.0,-250.4381103515625
10.0,-1834.6453857421875
6.0,-342.6978454589844
10.0,-160.968505859375
5.0,-1039.975830078125
9.0,-690.1614379882812
8.0,-203.3625946044922
10.0,-923.2353515625
7.0,-611.1287841796875
4.0,-141.42263793945312
10.0,-152.10879516601562
10.0,-361.0962524414063
7.0,-490.4906005859375
7.0,-185.3041229248047
10.0,-115.95604705810548
10.0,-129.07664489746094
10.0,-48.74963760375977
10.0,-118.69121551513672
10.0,-36.88582229614258
7.0,-125.51317596435548
10.0,-129.94679260253906
10.0,-76.12146759033203
7.0,-71.14420318603516
3.0,-4454.181640625
5.0,-3345.14892578125
9.0,-164.87881469726562
7.0,-241.70314025878903
10.0,-4118.0859375
10.0,-175.6752471923828
9.0,-193.28160095214844
9.0,-747.9022216796875
10.0,-472.1776123046875
9.0,-236.058837890625
10.0,-126.98648071289062
10.0,-63.82829284667969
5.0,-77.91104125976562
4.0,-90.68636322021484
4.0,-258.38919067382807
7.0,-3098.025146484375
8.0,-1055.4072265625
7.0,-3381.068359375
9.0,-150.57574462890625
6.0,-2237.444580078125
8.0,-393.8251037597656
8.0,-3134.335693359375
6.0,-4421.39892578125
7.0,-4537.72900390625
4.0,-464.0710144042969
9.0,-769.4878540039062
7.0,-4815.869140625
4.0,-362.1583862304688
8.0,-4257.8427734375
9.0,-483.23095703125
10.0,-89.74790954589844
4.0,-215.8505706787109
10.0,-355.88763427734375
10.0,-410.45794677734375
9.0,-433.2715148925781
5.0,-129.28773498535156
6.0,-162.4549102783203
9.0,-258.23196411132807
7.0,-279.5321655273437
9.0,-447.2018737792969
4.0,-487.0498352050781
8.0,-504.32080078125
10.0,-63.04751205444336
9.0,-227.2152099609375
8.0,-205.0278167724609
1.0,-558.3146362304689
7.0,-187.49435424804688
9.0,-287.07611083984375
10.0,-308.1349792480469
10.0,-124.19424438476562
10.0,-178.39923095703125
10.0,-23.742328643798828
9.0,-279.74826049804693
8.0,-776.6580200195312
10.0,-423.2158508300781
9.0,-593.6563110351562
10.0,-759.062744140625
8.0,-374.9604797363281
7.0,-113.08708190917969
10.0,-237.56622314453125
8.0,-248.603271484375
10.0,-330.6109313964844
9.0,-162.34988403320312
10.0,-866.4535522460938
9.0,-74.07901763916016
5.0,-805.6970825195312
9.0,-1119.35205078125
8.0,-406.8821716308594
6.0,-617.1962280273438
8.0,-1017.734375
10.0,-487.3033752441406
8.0,-2852.8896484375
10.0,-128.99479675292972
10.0,-238.5663146972656
8.0,-57.78242111206055
10.0,-232.01768493652344
10.0,-119.34697723388672
9.0,-942.4927368164062
9.0,-668.2724609375
10.0,-130.77522277832028
9.0,-373.2525024414063
8.0,-336.293212890625
9.0,-92.0426254272461
10.0,-335.7807312011719
4.0,-42.21712493896485
9.0,-144.26144409179688
6.0,-283.0900573730469
5.0,-385.8392028808594
8.0,-761.9208984375
3.0,-310.2418212890625
10.0,-88.2953872680664
10.0,-35.697628021240234
8.0,-268.79757690429693
9.0,-166.49368286132812
9.0,-2626.420654296875
9.0,-328.37005615234375
10.0,-754.8969116210938
9.0,-149.00924682617188
10.0,-454.8038940429688
8.0,-84.39588928222656
10.0,-258.81060791015625
3.0,-207.56578063964844
4.0,-950.28271484375
9.0,-515.1924438476561
4.0,-668.2476196289062
8.0,-526.8505859375
5.0,-222.64801025390625
10.0,-132.5308837890625
8.0,-433.2920837402344
10.0,-80.13294982910156
8.0,-343.31793212890625
8.0,-466.4319763183594
6.0,-351.0420837402344
9.0,-519.756591796875
10.0,-168.04461669921875
8.0,-1980.7186279296875
6.0,-203.77186584472656
7.0,-60.32742691040039
5.0,-314.561767578125
1.0,-121.26358795166016
3.0,-146.8385467529297
10.0,-692.0671997070312
6.0,-330.9120788574219
7.0,-1002.8441772460938
4.0,-416.6757507324219
5.0,-204.5308837890625
10.0,-593.7992553710938
7.0,-500.02081298828125
7.0,-753.2708129882812
9.0,-4598.2001953125
1.0,-373.0137939453125
2.0,-1524.3775634765625
10.0,-712.6793823242188
9.0,-287.66082763671875
9.0,-141.0105743408203
6.0,-1114.689208984375
1.0,-722.6485595703125
4.0,-134.09259033203122
10.0,-168.1831512451172
7.0,-407.4880676269531
10.0,-188.02523803710938
8.0,-449.05316162109375
9.0,-242.0256805419922
5.0,-42.14746475219727
10.0,-260.72256469726557
10.0,-206.86712646484372
7.0,-4233.2392578125
5.0,-279.53192138671875
10.0,-78.77352142333984
7.0,-110.35649871826172
8.0,-238.176025390625
10.0,-501.5625
8.0,-243.8088836669922
10.0,-612.7659912109375
6.0,-611.5423583984375
5.0,-384.36907958984375
10.0,-629.5332641601562
10.0,-551.55126953125
10.0,-401.8747863769531
8.0,-223.44064331054688
8.0,-1099.2464599609377
9.0,-411.6314697265625
10.0,-56.84934616088867
8.0,-2029.7335205078125
9.0,-296.7801818847656
10.0,-177.13861083984375
10.0,-236.0175323486328
10.0,-179.869873046875
10.0,-78.38961029052734
3.0,-646.8214111328125
10.0,-403.2023010253906
8.0,-577.451416015625
10.0,-576.7049560546875
7.0,-833.0333862304688
10.0,-191.19189453125
5.0,-778.7643432617188
2.0,-395.6130065917969
8.0,-539.239013671875
10.0,-553.2952270507811
7.0,-300.3091735839844
9.0,-238.0100250244141
9.0,-246.5577087402344
7.0,-121.7317352294922
8.0,-429.4041748046875
2.0,-4180.765625
10.0,-1542.2791748046875
5.0,-918.7364501953124
2.0,-75.46509552001953
7.0,-618.0650634765625
10.0,-178.16932678222656
1.0,-185.12591552734372
5.0,-932.0086669921876
9.0,-647.5166625976562
8.0,-1129.966064453125
7.0,-1245.649658203125
2.0,-1279.385986328125
9.0,-402.0413818359375
8.0,-33.18078994750977
3.0,-150.98948669433594
5.0,-3389.1064453125
9.0,-294.85260009765625
9.0,-131.16059875488278
9.0,-119.21294403076172
10.0,-156.62120056152344
1.0,-386.3167419433594
2.0,-1999.173828125
10.0,-67.00141906738281
8.0,-109.71863555908205
8.0,-46.67140197753906
8.0,-131.97299194335938
10.0,-90.88158416748048
10.0,-224.27182006835938
10.0,-341.19390869140625
8.0,-953.2086181640624
10.0,-622.4925537109375
7.0,-146.63243103027344
7.0,-253.6499481201172
9.0,-4315.49267578125
1.0,-424.1937561035156
9.0,-162.3578338623047
1.0,-808.2354736328125
10.0,-345.1211853027344
1.0,-47.28034973144531
3.0,-27.49593544006348
1.0,-1773.9840087890625
2.0,-1188.8077392578125
4.0,-175.68093872070312
2.0,-2075.77734375
9.0,-458.6128234863281
7.0,-102.34585571289062
7.0,-4580.53759765625
8.0,-1711.9832763671875
7.0,-1186.981201171875
8.0,-1437.049560546875
4.0,-2538.6552734375
10.0,-85.19819641113281
4.0,-72.5232162475586
10.0,-52.75456619262695
7.0,-441.9161376953125
10.0,-585.7271728515625
4.0,-936.4619140625
7.0,-273.5765380859375
7.0,-190.3179931640625
8.0,-331.7687683105469
1.0,-222.30918884277344
7.0,-358.76849365234375
8.0,-249.0618438720703
6.0,-80.14093780517578
8.0,-157.54388427734375
9.0,-417.4081115722656
9.0,-325.6915588378906
2.0,-108.0149383544922
2.0,-857.8661499023438
10.0,-295.2593078613281
10.0,-134.79058837890622
10.0,-112.48367309570312
4.0,-87.80669403076172
9.0,-277.8012084960937
6.0,-703.2066040039062
9.0,-382.640625
9.0,-270.15591430664057
5.0,-136.232421875
4.0,-169.32533264160156
8.0,-583.1571655273438
10.0,-142.1632537841797
10.0,-946.491943359375
10.0,-1124.4891357421877
9.0,-2430.848388671875
2.0,-3141.90283203125
7.0,-184.6892852783203
8.0,-150.84129333496094
10.0,-239.4276885986328
10.0,-71.9709701538086
4.0,-2032.55810546875
6.0,-1155.536376953125
9.0,-106.73030090332031
6.0,-146.95382690429688
10.0,-203.802490234375
6.0,-665.1154174804688
2.0,-1727.73095703125
5.0,-604.323974609375
9.0,-448.8917846679688
7.0,-90.4553680419922
10.0,-154.82127380371094
9.0,-1147.985595703125
10.0,-890.1270141601562
8.0,-538.735107421875
4.0,-155.54449462890625
5.0,-200.0965118408203
9.0,-389.5865173339844
8.0,-101.24893188476562
9.0,-250.9304656982422
10.0,-1439.599365234375
6.0,-121.55255889892578
8.0,-131.25819396972656
9.0,-820.9020385742188
10.0,-652.6229858398438
6.0,-674.3380126953125
9.0,-175.1667022705078
7.0,-648.2222900390625
10.0,-253.89968872070312
9.0,-376.1098327636719
8.0,-169.72824096679688
9.0,-2193.66552734375
7.0,-765.4716186523438
7.0,-251.5569305419922
3.0,-325.0270080566406
10.0,-211.28240966796875
6.0,-238.8720550537109
9.0,-903.328369140625
7.0,-969.0165405273438
10.0,-379.8366394042969
10.0,-1053.81005859375
7.0,-1033.4644775390623
8.0,-492.4748229980469
9.0,-669.9641723632812
3.0,-554.3952026367189
5.0,-282.3705139160156
8.0,-853.8609008789062
10.0,-374.6833190917969
10.0,-180.8808898925781
9.0,-221.2259521484375
10.0,-161.5529327392578
9.0,-92.96986389160156
10.0,-1492.519287109375
4.0,-101.96427917480469
9.0,-755.745849609375
1.0,-169.7615966796875
1.0,-40.42221450805664
5.0,-203.85134887695312
10.0,-462.3905334472656
9.0,-969.0113525390624
7.0,-250.16683959960938
9.0,-1243.6251220703125
8.0,-364.8197326660156
8.0,-346.4954528808594
5.0,-203.0859222412109
5.0,-550.1312255859375
9.0,-169.26809692382812
6.0,-490.1497497558594
9.0,-37.78539276123047
3.0,-753.9373779296875
10.0,-80.13355255126953
7.0,-504.9762573242188
5.0,-252.21563720703125
10.0,-370.5616149902344
9.0,-122.30304718017578
1.0,-184.1649627685547
6.0,-507.7837829589844
6.0,-729.3870239257812
3.0,-574.9097290039062
10.0,-323.4715270996094
8.0,-71.8143539428711
2.0,-193.12716674804688
5.0,-323.4495849609375
8.0,-1744.4403076171875
8.0,-1679.908203125
2.0,-192.6957550048828
8.0,-1620.1668701171875
9.0,-510.5844421386719
10.0,-470.9424743652344
3.0,-728.4813232421875
9.0,-438.9723205566406
3.0,-1015.2620849609376
8.0,-1147.220458984375
10.0,-185.67901611328125
9.0,-403.0333862304688
7.0,-674.2910766601562
8.0,-74.87908172607422
10.0,-610.4307250976562
2.0,-832.6318969726562
10.0,-483.7463684082031
9.0,-254.1320953369141
7.0,-244.18397521972656
9.0,-860.0689086914062
10.0,-682.1104125976562
1.0,-228.0876617431641
9.0,-1096.3154296875
6.0,-1662.417724609375
5.0,-331.1120910644531
9.0,-1210.4188232421875
10.0,-114.12141418457031
8.0,-365.3540344238281
8.0,-381.889404296875
7.0,-231.96807861328125
2.0,-828.5542602539062
9.0,-905.6781616210938
7.0,-549.7151489257811
9.0,-197.18055725097656
10.0,-225.4006805419922
10.0,-220.0227203369141
8.0,-159.95794677734375
10.0,-140.12528991699222
10.0,-541.5604858398439
9.0,-530.8462524414061
9.0,-319.9785461425781
2.0,-103.33642578125
3.0,-42.8268928527832
4.0,-116.70584106445312
9.0,-364.0679016113281
5.0,-684.0359497070312
2.0,-305.343505859375
8.0,-411.4366455078125
10.0,-1135.8172607421875
8.0,-111.23170471191406
8.0,-493.1178588867188
9.0,-297.9484558105469
1.0,-1340.04345703125
8.0,-375.31982421875
6.0,-87.53694152832031
9.0,-307.2033386230469
10.0,-189.00070190429688
7.0,-508.9206848144531
1.0,-24.98816299438477
9.0,-152.28297424316406
4.0,-4366.4482421875
6.0,-3112.596435546875
9.0,-4570.892578125
6.0,-4412.8291015625
9.0,-812.3877563476562
9.0,-473.9039001464844
9.0,-165.7467803955078
10.0,-212.93869018554688
10.0,-144.86607360839844
1.0,-677.9024047851562
9.0,-211.5572509765625
8.0,-66.30907440185547
6.0,-150.7817840576172
10.0,-178.63233947753906
8.0,-168.55630493164062
9.0,-423.4801635742188
10.0,-92.49169158935548
8.0,-123.1309814453125
10.0,-3006.7998046875
7.0,-273.6070556640625
1.0,-151.25042724609375
2.0,-666.9099731445312
9.0,-664.9519653320312
10.0,-750.3442993164062
10.0,-36.33546829223633
1.0,-251.5933990478516
10.0,-90.93437957763672
10.0,-750.3838500976562
1.0,-155.93568420410156
10.0,-720.264892578125
10.0,-81.61672973632812
10.0,-271.89187622070307
1.0,-759.5816650390625
10.0,-580.0424194335938
5.0,-219.72933959960938
4.0,-340.1688232421875
8.0,-245.23231506347656
3.0,-483.5688171386719
10.0,-654.162109375
10.0,-360.4834899902344
10.0,-382.97100830078125
9.0,-524.7348022460939
10.0,-175.09063720703125
9.0,-862.7484130859375
10.0,-820.2369384765625
10.0,-607.2632446289062
7.0,-864.0975952148438
9.0,-240.2695159912109
8.0,-1057.62646484375
9.0,-400.6845703125
8.0,-340.5317687988281
1.0,-530.0477905273439
10.0,-100.27471923828124
1.0,-212.89581298828125
8.0,-2574.998291015625
10.0,-104.0414581298828
7.0,-820.3959350585938
5.0,-644.9358520507812
10.0,-82.45100402832031
4.0,-253.28697204589844
4.0,-163.41859436035156
10.0,-70.94164276123047
9.0,-177.54013061523438
9.0,-102.82215881347656
9.0,-539.849609375
3.0,-414.0928039550781
8.0,-227.52926635742188
8.0,-199.02935791015625
5.0,-176.46092224121094
8.0,-210.03746032714844
6.0,-65.7947998046875
3.0,-187.8245391845703
7.0,-185.17515563964844
7.0,-244.15951538085938
3.0,-764.254638671875
10.0,-173.3147430419922
10.0,-84.34640502929688
3.0,-402.1470947265625
4.0,-501.4046325683594
7.0,-139.90748596191406
1.0,-588.461669921875
8.0,-31.77194595336914
1.0,-131.71621704101562
2.0,-477.8316040039063
10.0,-556.05810546875
9.0,-207.8876037597656
10.0,-255.59962463378903
9.0,-750.12890625
10.0,-652.678466796875
2.0,-434.68890380859375
10.0,-3228.817138671875
6.0,-80.1751937866211
9.0,-1014.9308471679688
9.0,-253.08164978027344
5.0,-1486.294189453125
10.0,-1032.989501953125
3.0,-3125.6259765625
4.0,-644.05712890625
10.0,-90.03227996826172
10.0,-143.09225463867188
9.0,-275.21844482421875
10.0,-202.5944976806641
9.0,-1416.1396484375
3.0,-166.03524780273438
9.0,-1158.25341796875
9.0,-1495.891845703125
10.0,-166.24575805664062
7.0,-167.40283203125
8.0,-116.07191467285156
10.0,-3318.47119140625
7.0,-442.1029052734375
10.0,-659.3260498046875
10.0,-346.917236328125
10.0,-267.4423828125
9.0,-365.2220458984375
10.0,-2798.99365234375
10.0,-345.5891418457031
7.0,-659.8587646484375
10.0,-602.3277587890625
9.0,-603.5844116210938
8.0,-298.2587890625
7.0,-95.40226745605469
7.0,-218.38609313964844
10.0,-509.1036071777344
9.0,-96.9282684326172
9.0,-413.18157958984375
10.0,-413.5768127441406
9.0,-73.66028594970703
10.0,-320.7398681640625
10.0,-438.461181640625
7.0,-357.50225830078125
9.0,-514.5020751953125
9.0,-501.27685546875
7.0,-703.3114013671875
10.0,-98.96341705322266
9.0,-446.8646545410156
10.0,-88.1156997680664
7.0,-114.1718978881836
7.0,-143.9485626220703
6.0,-655.548095703125
8.0,-138.52525329589844
2.0,-615.6814575195312
7.0,-202.49415588378903
6.0,-1005.7973022460938
10.0,-437.6877746582031
3.0,-619.44287109375
9.0,-159.22210693359375
8.0,-75.99156188964844
8.0,-312.1961364746094
10.0,-413.8582458496094
4.0,-140.01046752929688
10.0,-126.58499908447266
8.0,-1865.60546875
5.0,-239.1988220214844
10.0,-462.4538269042969
10.0,-174.63497924804688
10.0,-335.53875732421875
10.0,-655.3640747070312
10.0,-147.00897216796875
8.0,-188.5482940673828
10.0,-71.5069580078125
10.0,-511.9440307617188
9.0,-197.38124084472656
10.0,-242.4385528564453
10.0,-379.1399230957031
10.0,-174.62033081054688
10.0,-313.2215881347656
2.0,-2041.119384765625
10.0,-95.73782348632812
